tmdb_id	imdb_id
10960	0117397
10961	0437857
10969	0102227
10970	0075222
10971	0051994
10972	0261983
10973	0046876
10974	0091431
10975	0099558
10977	0063254
10978	0269389
10980	0388362
10981	0298482
10982	0443536
10984	0242998
10985	0241760
10986	0080439
10987	0113253
10988	0116095
10989	0237993
10990	0117107
10991	0235679
10992	0239395
10994	0283139
10995	0101316
10996	0243585
10999	0088944
11000	0115685
11001	0181316
11002	0087365
11003	0120888
11004	0185014
11005	0099077
11006	0076729
11007	0349205
11008	0110443
11009	0076666
11010	0110877
11011	0110989
11012	0104237
11013	0274812
11015	0120004
11016	0040506
11017	0112508
11018	0090350
11019	0365109
11020	0073540
11021	0036443
11022	0272207
11023	0328538
11024	0331632
11025	0363282
11026	0204313
11027	0082934
11028	0092654
11029	0991156
11030	0086637
11031	0088258
11032	0191072
11033	0080661
11034	0071577
11035	0069191
11036	0332280
11037	0091278
11038	0092105
11041	0106400
11042	0338135
11043	0063849
11044	0106307
11045	0316732
11046	0065207
11047	0061369
11048	0070534
11049	0368667
11050	0086425
11051	0095497
11052	0403703
11053	0073541
11054	0095270
11055	0076544
11056	0273517
11057	0084897
11058	0335121
11059	0317676
11060	0099850
11061	0118195
11062	0115907
11063	0246514
11064	0088850
11065	0184791
11066	0103859
11067	0110442
11068	0105415
11069	0114720
11070	0264917
11071	0047573
11072	0071230
11073	0385183
11074	0108238
11075	0235198
11076	0116329
11077	0100419
11078	0271668
11082	0096073
11083	0323872
11084	0113081
11085	0056264
11086	0268995
11087	0104389
11088	0252503
11089	0283941
11090	0255798
11091	0200027
11092	0100404
11093	0315983
11094	0064800
11095	0048193
11096	0382077
11098	0816544
11099	0364343
11100	0825348
11101	0108211
11103	0116502
11104	0109424
11106	0130887
11107	0116168
11109	0383694
11110	0498846
11111	1144805
11112	0115580
11113	0058385
11114	0076538
11115	0446676
11116	0067443
11117	0068267
11119	0179183
11120	0091557
11121	0080009
11122	0107214
11123	0071455
11124	1236399
11126	1230520
11127	0844760
11128	0349710
11129	0188674
11130	0368933
11131	0100280
11132	0361467
11133	0091778
11134	0104558
11135	0100477
11137	0337697
11139	0104782
11141	0323033
11142	0373762
11143	0108281
11144	0077864
11145	0079100
11147	1194229
11148	0995829
11150	0487485
11151	0478702
11152	0963794
11153	0085995
11155	0367623
11156	1035736
11157	0098309
11158	0104437
11159	0117589
11160	0079718
11161	0772168
11162	0379889
11163	0064940
11164	0109520
11165	0066473
11166	0368045
11167	0054167
11168	0104349
11169	0360009
11170	0758794
11171	0370986
11172	0758766
11174	0093713
11175	0102351
11176	0079588
11177	0089560
11178	0293715
11179	0385891
11181	0087148
11183	0077276
11184	0362269
11185	0098282
11186	0099253
11187	0103956
11188	0387541
11189	0404183
11190	0376968
11191	0095690
11192	0083949
11193	0397693
11194	0379557
11195	0411702
11196	0345853
11197	0338309
11198	0103950
11199	0486946
11200	0090945
11201	0284620
11203	0461708
11204	0461658
11205	0087578
11206	0062467
11207	0384576
11208	0324554
11209	0053580
11210	0117496
11211	0490822
11212	0109190
11213	0166106
11214	0478324
11215	0092605
11216	0095765
11217	0331953
11218	0410520
11219	0048750
11220	0112913
11221	0086955
11222	0075675
11223	0077355
11224	0042332
11225	0478160
11226	0073470
11227	0473753
11228	0116040
11229	0116361
11230	0080179
11231	0110657
11232	0035423
11234	0067525
11235	0085859
11236	0108071
11237	0366174
11238	0115491
11239	0117615
11240	0091578
11243	0088885
11244	0107563
11246	0274546
11247	0356470
11248	0109779
11249	0387575
11252	0155975
11253	0411477
11255	0362524
11256	1094246
11257	0091867
11258	0120696
11259	0104231
11260	0765476
11280	0325861
11281	0082495
11282	0366551
11284	0101917
11285	0094890
11286	0082136
11287	0104694
11291	0075790
11292	0354002
11293	0070510
11295	0047572
11296	0086969
11297	0354668
11298	0082533
11299	0275277
11300	0091983
11301	0118493
11302	0066808
11303	0236638
11304	0312318
11305	0097940
11306	0116259
11307	0084917
11308	0087428
11309	0099740
11310	0109439
11311	0292648
11312	0280641
11313	0252501
11314	0085809
11315	0221111
11316	0067372
11317	0110613
11318	0110428
11319	0076618
11321	0814314
11322	1152836
11323	1130080
11324	1130884
11326	0073812
11327	0077928
11328	0396184
11329	0313542
11330	0425379
11331	0052027
11332	0154443
11333	0082924
11334	0111049
11335	0081353
11336	0085407
11337	0081554
11338	0089346
11339	0091299
11340	0082045
11343	0079844
11344	0456912
11345	0371739
11346	0362804
11347	0095488
11348	0422272
11349	0055824
11350	0411498
11351	0301470
11352	0096794
11353	0131325
11354	0365885
11355	0151738
11356	0063374
11357	0095271
11358	0351977
11359	0113419
11360	0033563
11361	0097474
11362	0245844
11363	0117628
11365	0120514
11366	0244870
11367	0078058
11368	0086979
11369	0295640
11370	0246544
11371	0227445
11372	0074452
11373	0322807
11374	0131369
11375	0329717
11376	0283027
11377	0185371
11378	0069400
11379	0086856
11380	0166110
11381	0114694
11382	0109348
11384	0102004
11385	0056059
11386	0104036
11387	0059399
11388	1235807
11389	0063386
11390	0067524
11391	0073482
11392	0075002
11393	0087781
11394	0388458
11395	0111070
11396	0061376
11397	0277371
11398	0160009
11399	0374583
11400	0402399
11401	0387412
11402	0046766
11403	1241329
11404	0446687
11405	0418115
11406	0418657
11411	0094074
11412	0116908
11413	0362590
11414	0051525
11415	0091223
11416	0091530
11417	0087622
11418	0089670
11419	0120434
11420	0379225
11421	0401085
11422	0074899
11423	0353969
11424	0049314
11425	0119310
11426	0045793
11427	0308152
11428	0105428
11429	0222812
11430	0318403
11431	0332047
11439	1139328
11440	0809432
11441	0082562
11442	0220506
11443	0112819
11444	0243493
11445	0443526
11446	0114906
11447	0208990
11448	0113819
11449	0078767
11450	0110932
11451	0400497
11452	0283111
11453	0367652
11454	0091474
11455	0078446
11456	0249478
11457	0264796
11458	0274711
11459	0405325
11460	0421239
11462	0034248
11463	0064072
11464	0412522
11465	0097457
11466	0323998
11467	0265029
11468	0235737
11469	0265087
11470	0211443
11471	0092263
11472	0113986
11474	0080120
11475	0097728
11476	0277327
11477	0255067
11478	0192614
11479	0111543
11480	0098220
11481	0059646
11482	0074811
11483	0091757
11484	0073631
11488	0093027
11489	0200071
11490	0456396
11491	0099564
11492	0351299
11494	0465670
11495	0087262
11496	0095975
11497	0096787
11498	0101669
11499	0870111
11500	0959386
11502	0056291
11503	0096071
11504	0103003
11505	0123832
11506	0057611
11507	0086984
11508	0146402
11509	0090022
11510	0100475
11511	0116756
11512	0074123
11513	0094888
11514	0424297
11515	0455957
11516	0301727
11517	0113845
11518	0213890
11519	0078723
11520	0107050
11521	0102316
11522	0091790
11523	0264150
11524	0083190
11525	0116839
11527	0082348
11528	0108037
11529	0256415
11530	0078528
11531	0229260
11532	0089087
11533	0057197
11534	0381668
11535	0246894
11536	0055184
11537	0078252
11539	0085454
11540	0373690
11541	0086617
11542	0080360
11543	0116778
11544	0275847
11545	0128445
11546	0110857
11547	0303816
11548	0092494
11549	0049366
11550	0219761
11551	0122718
11553	0283283
11554	0459666
11555	0496408
11556	0337930
11557	0090060
11558	0075223
11559	0410764
11560	0257756
11561	0070707
11562	0097123
11563	0081499
11564	0083739
11565	0421729
11566	0106673
11568	0118747
11569	0104409
11570	0044517
11571	0052948
11572	0297753
11573	0063135
11574	0065051
11575	0059243
11576	0057193
11577	0070518
11578	0045081
11579	0048002
11580	0054814
11583	0079240
11584	0093886
11586	0076009
11587	0099528
11588	0325596
11589	0065938
11590	0076723
11591	0085894
11592	0111127
11593	0110684
11594	0050781
11595	0099044
11596	0111686
11597	0105629
11598	0076257
11599	0234837
11600	0937237
11601	0164181
11602	0055499
11603	0166322
11604	0411118
11605	0057254
11606	0345549
11607	0097179
11609	0086618
11610	0069097
11611	0110661
11612	0069713
11613	0083715
11614	0083675
11615	0289992
11616	0085601
11617	0042895
11618	0171363
11619	0424095
11620	0043949
11621	0104652
11622	0124298
11623	0077921
11624	0068555
11625	0096842
11626	0066265
11627	0036191
11628	0292242
11629	0213802
11630	0098966
11631	0795421
11632	0241025
11633	0401233
11634	0150662
11635	0302886
11636	0386005
11637	0368578
11638	0372237
11639	0083791
11642	0070064
11643	0064471
11644	0082085
11645	0089881
11646	0082432
11647	0369060
11648	0417001
11649	0093507
11650	0428541
11651	0428646
11652	0445990
11653	0365847
11654	0085701
11655	0104029
11656	0053976
11657	0065531
11658	0386064
11659	0346336
11660	0154506
11661	0424205
11662	0405821
11663	0101605
11664	0202806
11665	0425061
11666	0065179
11667	0111301
11668	0084797
11669	0083863
11670	0072934
11671	0974554
11672	0058702
11673	0099334
11674	0115433
11675	0120694
11676	0119807
11677	0114523
11678	0190865
11679	0329774
11680	0078813
11681	0072012
11682	0067909
11683	0418819
11684	0080489
11686	0073312
11687	0108500
11688	0120917
11689	0074442
11690	0092675
11691	0101960
11692	0180052
11693	0997147
11694	0059017
11696	0060475
11697	0056217
11698	0075276
11699	1095217
11700	0048641
11701	0409043
11702	0120008
11703	0089424
11704	0084649
11705	0471030
11706	0049934
11707	0088272
11708	0062803
11709	0094828
11710	0071691
11711	1166098
11712	0056443
11713	0068767
11714	0291167
11715	0048802
11717	0084470
11718	0098645
11719	0102667
11735	0310870
11752	1224151
11761	1188113
11763	0448206
11765	0079808
11766	0087827
11767	0080485
11770	0286112
11771	0157697
11772	0057129
11773	0054443
11775	0138524
11776	0908423
11777	0110099
11778	0077416
11779	0186508
11780	0114287
11782	0104684
11783	0168316
11786	0079075
11787	0042546
11788	0465326
11789	0074024
11790	0105130
11791	0052905
11795	0109965
11796	0100112
11797	0089175
11798	0480025
11799	0059956
11800	0110623
11801	0783767
11802	0482603
11804	0375210
11806	0103786
11807	1093370
11808	0120873
11809	0074784
11810	0184071
11811	0107387
11812	0253867
11813	0073726
11814	0090305
11815	0051622
11816	0082846
11817	0245803
11818	0493264
11819	0079160
11820	0304415
11821	0101745
11822	0093608
11823	0360201
11824	0090142
11825	0095882
11826	0203119
11827	0082509
11828	0097289
11829	0068154
11830	0092048
11831	0118607
11832	0092603
11834	0076221
11835	0804461
11836	0345950
11837	0078480
11838	0364385
11839	0049096
11840	0082911
11841	0078243
11842	0067770
11843	0072081
11844	0118064
11845	0256103
11846	0101862
11847	0271946
11848	0047834
11849	0190374
11850	0077745
11851	0095897
11852	0302640
11853	0109198
11854	0172684
11855	0126604
11856	0099005
11857	0273923
11858	0110971
11859	0113010
11860	0114319
11861	0113347
11862	0113041
11863	0113451
11864	0089092
11866	0377062
11867	0115624
11868	0051554
11869	0034076
11870	0265298
11871	0188027
11872	0055960
11873	0090863
11874	0064860
11876	0113362
11877	0053674
11878	0055630
11879	0093605
11880	0280609
11881	0039628
11884	0087597
11886	0070608
11887	0962726
11888	0281373
11892	0264935
11893	0089941
11894	0101635
11895	0098105
11896	0094142
11897	0056085
11898	0041546
11899	0087755
11900	0065436
11901	0068699
11902	0114787
11903	0433359
11904	0090357
11905	0087075
11906	0076786
11907	0110251
11908	0422401
11909	0099426
11910	0765458
11911	0082736
11912	0063674
11913	0065769
11914	0066423
11915	0083996
11916	0065134
11917	1132626
11918	0426592
11919	0310849
11920	0477126
11922	0101306
11925	0269604
11926	0977669
11927	1054115
11928	0964185
11929	0109642
11930	0391774
11931	0388125
11932	0144120
11933	0102558
11934	0110074
11935	0077294
11936	0080539
11937	0097443
11938	0090852
11939	0028772
11940	0076716
11942	0071249
11943	0068762
11944	0178145
11945	0067047
11946	0070463
11947	0072931
11948	0085933
11949	0084352
11950	0087032
11951	0067927
11952	0473716
11953	0080979
11954	0089489
11955	0095382
11956	0115856
11957	0189916
11958	0298082
11959	0098546
11960	0768114
11962	0116707
11963	0073802
11966	0096101
11967	0096487
11968	0378109
11969	0108358
11970	0119282
11971	0107616
11973	0146309
11974	0096734
11975	0119978
11976	0089469
11977	0080487
11978	0203019
11979	0238546
11980	0114194
11981	0086394
11982	0107438
11983	0228750
11984	0953394
11985	0109066
11986	0090563
12076	0472767
12078	0064994
12079	0283003
12083	1249429
12085	0951216
12086	0378284
12088	0106950
12089	0068655
12090	0305711
12092	0043274
12093	0300140
12094	0493430
12095	0120860
12096	0383216
12097	0366905
12098	0088459
12099	0183076
12100	0245562
12101	0070723
12102	0079417
12103	0260866
12104	0084503
12105	0063823
12106	0114214
12107	0144528
12108	0989603
12109	0388139
12110	0112896
12111	0088167
12112	0291579
12113	0758774
12115	0203297
12116	0068205
12117	0128278
12118	0091777
12119	0371496
12120	0095687
12121	0107478
12122	0114852
12123	0115857
12124	0105744
12125	1020559
12126	1205506
12127	0066227
12128	0378417
12129	0080861
12130	0855824
12131	0338052
12133	0838283
12135	0940723
12136	0874850
12137	0803100
12138	0233142
12139	0106701
12140	0347246
12142	0369226
12143	0103759
12144	0095489
12145	0119115
12146	0338188
12147	0291905
12148	0114335
12149	0264616
12150	0098273
12151	0091877
12153	0381707
12154	0094137
12155	1014759
12156	0855895
12157	0099699
12158	0114825
12159	0120889
12160	0111756
12161	1224153
12162	0887912
12163	1125849
12165	1068641
12166	1217243
12167	0945356
12169	0926759
12170	1092020
12171	0810823
12172	1093824
12173	0071832
12175	0494228
12176	0069922
12177	0811138
12178	0970468
12179	0963208
12180	1185834
12182	0981227
12183	0373445
12184	0467200
12185	0077663
12186	0101698
12187	0107091
12189	1173918
12192	0964539
12193	0369436
12196	1302548
12197	0827517
12198	0826711
12201	1226273
12205	0308379
12206	0023563
12207	0111512
12208	0061452
12209	0377325
12211	0144964
12212	0192731
12214	0083255
12216	1051253
12217	0328549
12219	0118528
12220	0160916
12221	0450470
12222	0451079
12223	0073747
12224	0233044
12225	0460740
12227	0103247
12228	0418753
12230	0055254
12231	0064755
12232	0033152
12233	0095776
12234	0066574
12235	0089360
12236	0098369
12237	0077533
12238	0119784
12239	0086058
12240	0469104
12241	0115994
12242	0279967
12243	2502970
12244	0472033
12245	0488604
12246	0416044
12247	0952682
12249	0405629
12251	0104897
12253	0326769
12254	0118308
12257	0119304
12258	0305714
12259	0073707
12261	0427038
12262	0077681
12266	0083257
12268	0075066
12269	0071939
12270	1157620
12271	0432402
12272	0076473
12273	1146325
12274	0250465
12275	1198186
12276	0235060
12277	0279493
12278	0091991
12279	0338459
12280	0110771
12281	0377091
12289	0425637
12308	0265930
12309	0086927
12310	0073012
12311	0026752
12312	0279889
12313	0409732
12314	1119180
12315	1245539
12335	0066817
12395	0105585
12400	1012804
12403	0971209
12404	1175506
12405	1010048
12406	0818110
12407	1037156
12408	0791303
12410	0436364
12411	0445953
12412	1046997
12413	1283896
12414	1137368
12416	0478394
12417	1330591
12422	1206485
12425	1171704
12426	1275799
12427	1284592
12428	1284576
12429	0876563
12430	1283971
12432	1056067
12434	1054119
12435	0489237
12437	0834001
12438	0071076
12441	0385006
12443	0278017
12444	0926084
12445	1201607
12446	1146314
12447	0104142
12448	0257778
12449	0990361
12450	0397501
12453	0419766
12454	0286261
12455	0431979
12456	0354575
12468	0098287
12470	0073654
12471	1284591
12472	0082558
12473	0857191
12474	1183942
12475	0110123
12476	0093185
12477	0095327
12478	0098343
12479	0120618
12480	0211387
12481	0067824
12482	0064588
12483	0355954
12484	0245120
12485	0165662
12486	0488539
12487	0361668
12488	0119196
12489	0119225
12490	0160611
12491	0054599
12493	0057565
12494	0319844
12495	0052199
12496	0351817
12497	0378897
12498	0117666
12499	0119109
12500	0088708
12501	0051411
12502	0086312
12503	0086510
12504	0085900
12505	0095532
12506	0092804
12508	0202470
12509	0183659
12511	0362427
12512	0120640
12513	0293401
12514	0296842
12516	0100998
12517	0407621
12518	0104438
12519	0111201
12520	0113613
12521	0098320
12523	1151827
12524	0120866
12525	0101628
12526	0470705
12527	0106966
12528	0083111
12529	0064175
12530	0068240
12531	0115561
12532	0371920
12534	0071277
12535	0076141
12536	0329200
12539	0058692
12540	0334965
12541	0079252
12542	0357474
12543	0414931
12544	0286516
12545	0070239
12547	0376181
12548	0046521
12549	0130156
12550	0068232
12551	0049318
12552	0053268
12553	0058553
12554	0112681
12555	0284363
12556	0821640
12558	0302671
12559	0116311
12560	0085244
12561	0113187
12565	1176699
12567	1075116
12568	0412536
12569	1225822
12572	0808399
12573	1019452
12574	0106613
12575	0139429
12576	0286306
12577	0282552
12578	0077427
12579	0082370
12580	0377079
12581	1260396
12582	0096454
12583	0365265
12584	0075213
12585	0096190
12586	0482463
12587	0271972
12588	1176686
12589	0268397
12590	0276816
12591	0393685
12592	0078026
12593	0068612
12594	0156182
12596	0120797
12597	0229440
12598	0067274
12599	0210234
12600	0287635
12601	0355473
12602	0062235
12604	0439695
12605	0443076
12606	0118073
12607	0084191
12608	0365763
12609	0168856
12610	0181739
12611	0077588
12612	0363095
12613	0114563
12614	0084865
12615	0089006
12616	0119832
12617	0054084
12618	0156934
12619	0175526
12620	0852713
12621	1104733
12622	0098360
12623	0094082
12625	0064395
12626	0092699
12627	0101428
12628	0119906
12629	0104743
12630	0119899
12631	0054826
12632	0110246
12633	0086356
12634	0315824
12635	0106339
12636	0314111
12637	0076451
12638	0100633
12639	0060897
12645	1196340
12646	0094238
12647	0101453
12648	0356336
12649	0053084
12650	0282599
12651	0100133
12652	0113947
12653	0374180
12654	0140681
12655	0126344
12656	0116289
12657	0367085
12658	0244970
12659	0276501
12660	0245046
12661	0108442
12662	0091799
12663	0098180
12664	0108170
12665	0114168
12674	1885336
12675	3763512
12677	0473333
12679	1404022
12681	0811164
12682	0493404
12683	0913951
12684	0028212
12685	1153546
12689	0963743
12690	0800308
12692	0327226
12693	1891894
12695	0086366
12696	0371710
12697	0416908
12698	0317910
12699	0354623
12700	0449086
12701	0089913
12702	0101627
12703	0330099
12704	0093278
12705	0081529
12706	0159382
12707	0076504
12708	0056575
12709	0117477
12710	0094739
12711	0076495
12712	0079662
12713	0463486
12714	0096094
12715	0091055
12716	0099669
12717	0099266
12718	0283043
12719	0099581
12720	0312843
12721	0089695
12722	0309061
12723	0119381
12724	0217331
12726	0493432
12732	0064804
12758	0062645
12759	0482495
12761	0077711
12762	0087003
12763	0446046
12764	0089604
12765	0331698
12766	0047647
12767	0331468
12768	0350324
12770	0265808
12771	0261289
12772	0104695
12774	0097714
12775	0089153
12776	0102164
12777	0273689
12778	0109936
12780	0108148
12781	0046986
12782	1286808
12783	0864761
12787	0095316
12790	0758442
12791	0494224
12793	0118586
12794	0779722
12795	0443431
12796	0063570
12797	0995039
12799	0118230
12800	0302309
12802	0366527
12803	0101967
12805	0470832
12806	0250478
12807	0410410
12808	0435706
12809	1230464
12811	1054674
12812	0364120
12813	0278162
12814	0117336
12816	0399660
12817	0047006
12818	0790657
12819	1213012
12821	0117738
12823	0887732
12826	0079867
12828	0452345
12832	1035730
12834	1151359
12836	0077037
12837	0416212
12838	0486751
12839	0481273
12840	0462683
12855	0780486
12877	0419677
12879	0757277
12888	0158493
12889	1054485
12890	0858479
12900	0266425
12901	0912593
12903	1295021
12911	0199481
12912	0460745
12914	0929629
12919	0092718
12920	0418647
12921	0086373
12924	0381348
12994	0810988
13001	0942903
13002	0859594
13003	0479468
13004	1294138
13005	0081748
13006	0105459
13007	0815241
13008	0802948
13009	0960890
13010	0867134
13012	1117385
13013	0072189
13014	0455507
13015	0484855
13016	1166827
13017	1086798
13018	0800240
13019	0913445
13020	1016268
13021	0462295
13022	0479528
13023	0912580
13024	1161447
13025	0848557
13026	0899858
13027	1059786
13040	0298491
13041	0067866
13042	1245104
13043	0473829
13044	0465177
13045	0814768
13051	0467197
13053	0397892
13054	0901507
13055	0282410
13056	0450314
13058	1126596
13059	0780607
13065	0889134
13066	0391229
13067	0419843
13068	0477078
13070	0799915
13071	0455915
13072	0283503
13073	0362004
13074	0416185
13075	0423169
13076	0758784
13077	0787515
13078	0796302
13079	0815178
13088	1132605
13090	0862846
13091	0069240
13092	0455538
13093	0067012
13094	0926063
13097	0798786
13098	0259484
13099	0206334
13100	0051611
13101	0042627
13102	0183862
13103	0172467
13104	0093052
13105	0085970
13106	0936468
13107	1029120
13119	0814131
13120	0989000
13121	0780622
13122	0105121
13123	1241195
13124	0188799
13125	0165348
13126	0403524
13127	0478024
13128	1067086
13129	0432719
13132	0299458
13135	0877337
13137	0924165
13138	0497932
13140	0822389
13141	0369994
13150	0482572
13151	0166792
13152	1282224
13153	0105219
13154	0102915
13155	0089908
13156	0327137
13158	0455326
13159	0791304
13160	0785007
13161	0490086
13162	0454084
13163	0218864
13164	0461946
13166	0240515
13167	0415141
13168	0780608
13169	0401244
13170	0464907
13171	0458364
13172	0803057
13173	0811106
13174	0772153
13177	0850253
13179	0823671
13180	1332128
13181	0047571
13183	0409459
13185	0435680
13186	0804555
13187	0059026
13188	0044008
13189	0087056
13190	1267379
13191	0884224
13192	0095655
13193	0332375
13194	0465657
13195	0780516
13196	0455805
13197	0360323
13198	0477139
13199	0103671
13200	0972883
13201	0231448
13202	0985047
13203	0108186
13204	0817910
13205	0447854
13206	1037033
13207	0758746
13209	0499537
13210	0046889
13220	1031280
13221	0479937
13222	0436231
13223	1205489
13225	0104254
13240	1351643
13241	1093842
13243	0790623
13244	0495399
13245	0285441
13246	0302596
13247	0251282
13248	0896522
13249	0479537
13250	0489664
13251	0783608
13252	0896798
13253	1054486
13254	0483719
13255	1043838
13256	0490181
13257	0419984
13258	0845046
13259	0486259
13260	0839980
13273	0971215
13274	0489134
13275	0417433
13276	0914364
13277	1001548
13279	0947802
13280	0772178
13282	0072856
13283	1092053
13284	0450982
13285	0775425
13291	0988047
13292	0051650
13293	0099260
13294	0045470
13295	0101579
13296	0827503
13297	0095210
13298	0172504
13299	0456121
13300	0411475
13301	0071595
13302	0059372
13303	0186195
13304	0307693
13305	0210964
13307	0230969
13308	0173173
13309	0823599
13310	1139797
13311	0757223
13312	0856288
13313	0118692
13315	0497876
13317	0454065
13318	0808185
13319	0454457
13320	0050419
13321	0037017
13333	0077594
13334	0416316
13335	0481536
13336	0884335
13337	0772157
13338	0464184
13339	0094138
13340	0478305
13341	0408524
13342	0083929
13343	0059221
13345	0112778
13346	0091445
13348	0847817
13350	0189071
13351	0192578
13352	0329737
13353	0060550
13354	1097636
13355	0867418
13356	0221074
13358	0918511
13359	1091617
13360	0299981
13361	1025103
13362	0854678
13363	0756683
13364	0814075
13365	0473434
13368	0047673
13369	0262396
13370	0310281
13371	0368259
13372	0418038
13373	0366777
13374	0396652
13375	0111403
13376	0271263
13377	0060345
13378	0424279
13379	0227173
13380	0089731
13382	0058536
13383	0053241
13384	0064541
13385	0039220
13387	1129442
13389	1034331
13390	1029167
13391	0970472
13393	0476735
13394	0897387
13396	0084701
13397	0072424
13398	0388473
13399	0219086
13400	0066327
13401	0809504
13402	0498311
13403	0248845
13404	0865868
13405	0889588
13406	0783601
13407	0488177
13408	0290332
13409	0403537
13411	0328099
13412	0907680
13413	1334585
13414	0426462
13415	0175122
13416	0390022
13417	0401398
13429	0988849
13430	0488870
13431	0444673
13432	0336264
13433	0304229
13434	0361959
13435	0168786
13436	0883995
13437	0275947
13438	0317226
13439	0212132
13440	0270707
13441	0299117
13442	0271885
13443	0353774
13444	0331068
13446	0094336
13447	1239494
13448	0808151
13455	0465580
13457	0047203
13459	1314715
13460	0483607
13461	0443584
13465	0041094
13466	0132477
13468	0420291
13470	0821638
13471	1124397
13474	0804516
13475	0796366
13476	0335559
13477	1185416
13479	0068359
13480	1320293
13481	0077559
13482	0095638
13483	0211933
13484	0492619
13485	0034862
13486	1104123
13488	1323575
13489	1031254
13490	0494652
13491	0837106
13492	0814685
13493	0997047
13495	0395119
13496	0244000
13497	0303933
13498	0331933
13499	0443295
13501	0484111
13503	0193560
13505	0314498
13506	1101026
13507	0825248
13508	0489037
13509	0093560
13510	1020530
13511	0091829
13512	0370402
13513	0079372
13514	0077655
13515	0790686
13516	0850669
13517	0396042
13518	1294164
13519	0108941
13520	0152492
13521	0133689
13522	0950739
13523	1135985
13524	0058947
13525	0428579
13526	0210382
13527	0495237
13528	0036855
13529	0800022
13531	0112950
13532	0489049
13533	0141105
13534	0762104
13535	0441787
13536	0269095
13537	0323944
13538	0480011
13539	0195778
13541	1079959
13542	0388364
13544	1264961
13545	0910827
13546	0247164
13548	0452592
13549	0074258
13550	0080516
13551	0783238
13552	0112887
13553	0079082
13554	0095082
13555	0082427
13556	0301184
13557	0435653
13558	0358500
13559	0113762
13560	0290210
13561	0878695
13562	0028010
13563	0144557
13564	0827782
13566	0447448
13567	0086320
13568	0448123
13569	0486028
13570	0080040
13571	0103125
13572	0315297
13573	0301976
13574	0756729
13576	1477715
13577	1129381
13578	1041753
13579	1091751
13580	0059749
13581	0037635
13584	0395474
13585	1351630
13586	1023122
13587	0342317
13589	0184424
13590	0195753
13591	0111562
13592	0408730
13595	0109068
13596	1046163
13597	0091369
13600	0970411
13607	0323498
13610	0999872
13611	0903849
13612	0080520
13613	0489018
13614	0879843
13616	0486219
13617	1114723
13618	0287138
13619	0183992
13622	0085962
13624	1517802
13630	0374308
13632	0110420
13633	0085210
13634	0023305
13635	1259014
13636	1151309
13637	0906665
13639	0490377
13640	0934706
13641	0485851
13642	0920478
13643	0963207
13644	0101301
13645	0969216
13646	0948530
13647	0903135
13648	1174954
13649	0810900
13650	0412637
13651	0089108
13652	1002966
13653	0420509
13654	0324941
13655	1055366
13664	0133372
13665	0082031
13666	0034398
13667	0088794
13668	0395495
13669	0037595
13670	0776794
13671	0056262
13672	1130988
13673	0388419
13674	1515914
13675	0064349
13676	0969647
13678	0395514
13679	0455142
13680	0492956
13681	0087921
13682	0407121
13683	0313680
13685	0115734
13686	0455584
13687	0791309
13688	0940709
13689	0438315
13690	1107365
13691	0323642
13692	0470679
13696	0029870
13697	0101969
13698	0091159
13699	0492460
13700	0299172
13701	0110116
13702	0365125
13703	0093407
13704	0095519
13705	0090840
13706	0324572
13707	0007507
13708	0261759
13709	1097224
13711	0423814
13712	0456070
13713	0477988
13715	0090670
13718	0455933
13721	0871867
13722	0427528
13723	0926110
13726	0490234
13727	0953369
13728	0442207
13729	1168636
13730	0414879
13731	0887975
13732	0880440
13733	0464059
13734	0887887
13735	0991350
13737	0996962
13739	0448245
13740	1139806
13741	1077097
13742	0450843
13745	0996983
13746	0412298
13747	0487504
13748	0444519
13749	0322999
13751	0437800
13752	1029235
13754	0831888
13755	0290321
13757	0040580
13759	0100281
13760	0136439
13761	0143808
13762	0081376
13763	0087957
13764	0089961
13765	0066344
13766	0091993
13767	0452681
13768	0283084
13770	0075716
13771	0489327
13773	0362480
13774	1054116
13775	0434541
13776	0083833
13777	0172543
13778	0325258
13780	1278407
13783	0080310
13784	0032258
13785	0218839
13787	0144715
13788	1139668
13789	0347755
13790	0462197
13791	0207524
13792	0848592
13793	1037218
13794	0109049
13795	0130445
13796	0140803
13797	1104835
13798	0071448
13799	0115952
13802	0376543
13803	0476958
13804	1013752
13805	1213644
13807	0796212
13808	0494277
13809	1032755
13811	0448011
13812	1082868
13813	1034303
13815	0109842
13816	0417225
13817	0138487
13818	0091188
13819	0298408
13820	0087995
13821	0139898
13822	0351576
13823	0105159
13824	0167427
13825	0464041
13826	0810924
13827	0976247
13828	1043877
13834	0384699
13835	0983909
13836	1075417
13841	0091817
13842	0477392
13847	0019630
13848	0758786
13849	0465430
13850	0038969
13851	1117563
13852	0118826
13853	0090848
13855	1190539
13856	0479162
13860	0477457
13861	0032993
13862	0500089
13863	0406552
13864	0500003
13865	1832293
13866	0488487
13867	0488488
13868	0429629
13870	0364969
13871	0488489
13872	0406553
13874	0488491
13875	0488492
13876	1165252
13877	0914360
13879	1169803
13880	1169804
13881	0488493
13882	0406554
13883	0467779
13884	0488494
13885	0408236
13888	0102782
13889	0107474
13891	0115906
13892	0189981
13893	0197094
13894	0856008
13896	1133948
13898	0255094
13899	0285005
13901	1266149
13902	0453560
13903	0765487
13904	0995757
13905	0387736
13907	0138563
13908	0295427
